Java HotSpot(TM) 64-Bit Server VM (25.66-b17) for linux-amd64 JRE (1.8.0_66-b17), built on Oct  6 2015 17:28:34 by "java_re" with gcc 4.3.0 20080428 (Red Hat 4.3.0-8)
Memory: 4k page, physical 16466924k(12326868k free), swap 0k(0k free)
CommandLine flags: -XX:CMSFullGCsBeforeCompaction=0 -XX:CMSInitiatingOccupancyFraction=65 -XX:CMSTriggerRatio=70 -XX:+HeapDumpOnOutOfMemoryError -XX:HeapDumpPath=/workspace/carkey/AppFinanceExternalData/logs/heapdump.hprof -XX:InitialHeapSize=2147483648 -XX:+ManagementServer -XX:MaxHeapSize=2147483648 -XX:MaxMetaspaceSize=268435456 -XX:MaxNewSize=838860800 -XX:MaxTenuringThreshold=6 -XX:MetaspaceSize=268435456 -XX:NewSize=838860800 -XX:OldPLABSize=16 -XX:+PrintGC -XX:+PrintGCDateStamps -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCMSCompactAtFullCollection -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:+UseConcMarkSweepGC -XX:+UseParNewGC 
2019-12-16T17:31:33.931+0800: 952270.650: [GC (Allocation Failure) 2019-12-16T17:31:33.931+0800: 952270.650: [ParNew: 666510K->14179K(737280K), 0.0394312 secs] 1162909K->511636K(2015232K), 0.0398587 secs] [Times: user=0.09 sys=0.00, real=0.04 secs] 
2019-12-16T18:43:30.189+0800: 956586.907: [GC (Allocation Failure) 2019-12-16T18:43:30.189+0800: 956586.908: [ParNew: 669539K->15476K(737280K), 0.0296186 secs] 1166996K->514035K(2015232K), 0.0300599 secs] [Times: user=0.10 sys=0.00, real=0.03 secs] 
2019-12-16T19:54:15.090+0800: 960831.809: [GC (Allocation Failure) 2019-12-16T19:54:15.091+0800: 960831.810: [ParNew: 670836K->14098K(737280K), 0.0284755 secs] 1169395K->513792K(2015232K), 0.0289231 secs] [Times: user=0.10 sys=0.00, real=0.03 secs] 
2019-12-16T21:05:43.307+0800: 965120.026: [GC (Allocation Failure) 2019-12-16T21:05:43.307+0800: 965120.026: [ParNew: 669458K->15617K(737280K), 0.0282690 secs] 1169152K->516523K(2015232K), 0.0287297 secs] [Times: user=0.09 sys=0.00, real=0.03 secs] 
2019-12-16T22:17:29.102+0800: 969425.820: [GC (Allocation Failure) 2019-12-16T22:17:29.102+0800: 969425.821: [ParNew: 670977K->11622K(737280K), 0.0285515 secs] 1171883K->513609K(2015232K), 0.0290396 secs] [Times: user=0.10 sys=0.00, real=0.03 secs] 
2019-12-16T23:34:05.842+0800: 974022.561: [GC (Allocation Failure) 2019-12-16T23:34:05.843+0800: 974022.562: [ParNew: 666982K->14968K(737280K), 0.0289303 secs] 1168969K->518209K(2015232K), 0.0293820 secs] [Times: user=0.10 sys=0.00, real=0.03 secs] 
2019-12-17T01:12:05.193+0800: 979901.912: [GC (Allocation Failure) 2019-12-17T01:12:05.193+0800: 979901.912: [ParNew: 670328K->10530K(737280K), 0.0292858 secs] 1173569K->515160K(2015232K), 0.0297551 secs] [Times: user=0.10 sys=0.00, real=0.03 secs] 
2019-12-17T03:04:31.090+0800: 986647.809: [GC (Allocation Failure) 2019-12-17T03:04:31.090+0800: 986647.809: [ParNew: 665890K->14725K(737280K), 0.0290326 secs] 1170520K->520535K(2015232K), 0.0295185 secs] [Times: user=0.10 sys=0.00, real=0.03 secs] 
2019-12-17T05:27:31.534+0800: 995228.253: [GC (Allocation Failure) 2019-12-17T05:27:31.534+0800: 995228.253: [ParNew: 670085K->11137K(737280K), 0.0285353 secs] 1175895K->518158K(2015232K), 0.0289708 secs] [Times: user=0.08 sys=0.00, real=0.03 secs] 
2019-12-17T07:40:15.363+0800: 1003192.081: [GC (Allocation Failure) 2019-12-17T07:40:15.363+0800: 1003192.082: [ParNew: 666497K->13342K(737280K), 0.0266406 secs] 1173518K->521526K(2015232K), 0.0271081 secs] [Times: user=0.08 sys=0.00, real=0.02 secs] 
2019-12-17T09:10:19.229+0800: 1008595.948: [GC (Allocation Failure) 2019-12-17T09:10:19.229+0800: 1008595.948: [ParNew: 668698K->10593K(737280K), 0.0288063 secs] 1176882K->519997K(2015232K), 0.0292835 secs] [Times: user=0.09 sys=0.00, real=0.03 secs] 
2019-12-17T10:28:24.259+0800: 1013280.978: [GC (Allocation Failure) 2019-12-17T10:28:24.259+0800: 1013280.978: [ParNew: 665953K->9744K(737280K), 0.0252624 secs] 1175357K->520194K(2015232K), 0.0257143 secs] [Times: user=0.08 sys=0.00, real=0.03 secs] 
2019-12-17T11:28:08.354+0800: 1016865.073: [GC (Allocation Failure) 2019-12-17T11:28:08.355+0800: 1016865.074: [ParNew: 665104K->11218K(737280K), 0.0250491 secs] 1175554K->522610K(2015232K), 0.0255002 secs] [Times: user=0.08 sys=0.00, real=0.03 secs] 
2019-12-17T12:15:18.543+0800: 1019695.262: [GC (Allocation Failure) 2019-12-17T12:15:18.543+0800: 1019695.262: [ParNew: 666578K->10349K(737280K), 0.0244085 secs] 1177970K->522417K(2015232K), 0.0248768 secs] [Times: user=0.08 sys=0.00, real=0.03 secs] 
2019-12-17T13:00:29.504+0800: 1022406.223: [GC (Allocation Failure) 2019-12-17T13:00:29.505+0800: 1022406.223: [ParNew: 665703K->13084K(737280K), 0.0257819 secs] 1177770K->525627K(2015232K), 0.0262193 secs] [Times: user=0.08 sys=0.00, real=0.03 secs] 
2019-12-17T13:47:31.766+0800: 1025228.485: [GC (Allocation Failure) 2019-12-17T13:47:31.766+0800: 1025228.485: [ParNew: 668444K->13999K(737280K), 0.0268102 secs] 1180987K->527140K(2015232K), 0.0272607 secs] [Times: user=0.09 sys=0.00, real=0.03 secs] 
2019-12-17T14:35:13.250+0800: 1028089.969: [GC (Allocation Failure) 2019-12-17T14:35:13.250+0800: 1028089.969: [ParNew: 669359K->14959K(737280K), 0.0277845 secs] 1182500K->529120K(2015232K), 0.0282431 secs] [Times: user=0.10 sys=0.00, real=0.03 secs] 
2019-12-17T15:23:02.411+0800: 1030959.130: [GC (Allocation Failure) 2019-12-17T15:23:02.412+0800: 1030959.130: [ParNew: 670319K->9988K(737280K), 0.0277901 secs] 1184480K->525270K(2015232K), 0.0282909 secs] [Times: user=0.09 sys=0.00, real=0.03 secs] 
2019-12-17T16:09:58.102+0800: 1033774.820: [GC (Allocation Failure) 2019-12-17T16:09:58.102+0800: 1033774.821: [ParNew: 665348K->12033K(737280K), 0.0305352 secs] 1180630K->528559K(2015232K), 0.0309879 secs] [Times: user=0.08 sys=0.00, real=0.03 secs] 
2019-12-17T16:56:46.674+0800: 1036583.393: [GC (Allocation Failure) 2019-12-17T16:56:46.674+0800: 1036583.393: [ParNew: 667393K->15073K(737280K), 0.0288909 secs] 1183919K->532796K(2015232K), 0.0293281 secs] [Times: user=0.09 sys=0.00, real=0.02 secs] 
2019-12-17T17:46:36.563+0800: 1039573.282: [GC (Allocation Failure) 2019-12-17T17:46:36.563+0800: 1039573.282: [ParNew: 670433K->9965K(737280K), 0.0290627 secs] 1188156K->528893K(2015232K), 0.0295248 secs] [Times: user=0.09 sys=0.00, real=0.03 secs] 
2019-12-17T18:39:12.998+0800: 1042729.717: [GC (Allocation Failure) 2019-12-17T18:39:12.998+0800: 1042729.717: [ParNew: 665325K->13997K(737280K), 0.0275499 secs] 1184253K->534051K(2015232K), 0.0279903 secs] [Times: user=0.09 sys=0.00, real=0.03 secs] 
2019-12-17T19:29:42.833+0800: 1045759.552: [GC (Allocation Failure) 2019-12-17T19:29:42.834+0800: 1045759.552: [ParNew: 669356K->14699K(737280K), 0.0280537 secs] 1189409K->535892K(2015232K), 0.0285388 secs] [Times: user=0.09 sys=0.00, real=0.03 secs] 
2019-12-17T20:22:17.790+0800: 1048914.509: [GC (Allocation Failure) 2019-12-17T20:22:17.790+0800: 1048914.509: [ParNew: 670059K->15260K(737280K), 0.0270558 secs] 1191252K->537618K(2015232K), 0.0274854 secs] [Times: user=0.09 sys=0.00, real=0.02 secs] 
2019-12-17T21:14:21.324+0800: 1052038.043: [GC (Allocation Failure) 2019-12-17T21:14:21.325+0800: 1052038.044: [ParNew: 670620K->11037K(737280K), 0.0289256 secs] 1192978K->534540K(2015232K), 0.0294078 secs] [Times: user=0.09 sys=0.00, real=0.03 secs] 
2019-12-17T22:07:03.277+0800: 1055199.996: [GC (Allocation Failure) 2019-12-17T22:07:03.278+0800: 1055199.996: [ParNew: 666395K->11642K(737280K), 0.0311309 secs] 1189897K->536292K(2015232K), 0.0315824 secs] [Times: user=0.09 sys=0.00, real=0.03 secs] 
2019-12-17T22:57:01.081+0800: 1058197.800: [GC (Allocation Failure) 2019-12-17T22:57:01.081+0800: 1058197.800: [ParNew: 667002K->11130K(737280K), 0.0293083 secs] 1191652K->536934K(2015232K), 0.0297654 secs] [Times: user=0.08 sys=0.00, real=0.03 secs] 
2019-12-17T23:53:52.036+0800: 1061608.755: [GC (Allocation Failure) 2019-12-17T23:53:52.036+0800: 1061608.755: [ParNew: 666490K->10763K(737280K), 0.0303593 secs] 1192294K->537606K(2015232K), 0.0308232 secs] [Times: user=0.08 sys=0.00, real=0.03 secs] 
2019-12-18T00:55:05.495+0800: 1065282.214: [GC (Allocation Failure) 2019-12-18T00:55:05.495+0800: 1065282.214: [ParNew: 666123K->11289K(737280K), 0.0290457 secs] 1192966K->539196K(2015232K), 0.0294577 secs] [Times: user=0.08 sys=0.00, real=0.03 secs] 
2019-12-18T02:07:01.895+0800: 1069598.614: [GC (Allocation Failure) 2019-12-18T02:07:01.895+0800: 1069598.614: [ParNew: 666649K->12885K(737280K), 0.0272282 secs] 1194556K->541791K(2015232K), 0.0277270 secs] [Times: user=0.09 sys=0.00, real=0.03 secs] 
2019-12-18T03:30:42.184+0800: 1074618.903: [GC (Allocation Failure) 2019-12-18T03:30:42.184+0800: 1074618.903: [ParNew: 668245K->11717K(737280K), 0.0266286 secs] 1197151K->541746K(2015232K), 0.0270652 secs] [Times: user=0.08 sys=0.00, real=0.03 secs] 
2019-12-18T05:00:24.138+0800: 1080000.857: [GC (Allocation Failure) 2019-12-18T05:00:24.139+0800: 1080000.857: [ParNew: 667077K->10703K(737280K), 0.0258505 secs] 1197106K->541801K(2015232K), 0.0263410 secs] [Times: user=0.08 sys=0.00, real=0.03 secs] 
2019-12-18T06:35:04.259+0800: 1085680.978: [GC (Allocation Failure) 2019-12-18T06:35:04.259+0800: 1085680.978: [ParNew: 666063K->9935K(737280K), 0.0247034 secs] 1197161K->542054K(2015232K), 0.0251406 secs] [Times: user=0.07 sys=0.00, real=0.02 secs] 
2019-12-18T07:55:39.418+0800: 1090516.137: [GC (Allocation Failure) 2019-12-18T07:55:39.418+0800: 1090516.137: [ParNew: 665292K->9760K(737280K), 0.0239631 secs] 1197411K->542813K(2015232K), 0.0244309 secs] [Times: user=0.08 sys=0.00, real=0.03 secs] 
2019-12-18T08:59:11.948+0800: 1094328.667: [GC (Allocation Failure) 2019-12-18T08:59:11.948+0800: 1094328.667: [ParNew: 665120K->7455K(737280K), 0.0228737 secs] 1198173K->541382K(2015232K), 0.0233019 secs] [Times: user=0.07 sys=0.00, real=0.02 secs] 
2019-12-18T09:52:23.303+0800: 1097520.021: [GC (Allocation Failure) 2019-12-18T09:52:23.303+0800: 1097520.022: [ParNew: 662815K->9051K(737280K), 0.0224434 secs] 1196742K->543607K(2015232K), 0.0228835 secs] [Times: user=0.07 sys=0.00, real=0.02 secs] 
2019-12-18T10:41:32.448+0800: 1100469.167: [GC (Allocation Failure) 2019-12-18T10:41:32.448+0800: 1100469.167: [ParNew: 664411K->9907K(737280K), 0.0231409 secs] 1198967K->544906K(2015232K), 0.0236087 secs] [Times: user=0.08 sys=0.00, real=0.02 secs] 
2019-12-18T11:29:07.276+0800: 1103323.995: [GC (Allocation Failure) 2019-12-18T11:29:07.276+0800: 1103323.995: [ParNew: 665267K->10492K(737280K), 0.0235342 secs] 1200266K->545841K(2015232K), 0.0239926 secs] [Times: user=0.08 sys=0.00, real=0.03 secs] 
2019-12-18T12:15:59.181+0800: 1106135.900: [GC (Allocation Failure) 2019-12-18T12:15:59.181+0800: 1106135.900: [ParNew: 665852K->11865K(737280K), 0.0240930 secs] 1201201K->547494K(2015232K), 0.0245360 secs] [Times: user=0.08 sys=0.00, real=0.02 secs] 
2019-12-18T13:14:44.685+0800: 1109661.404: [GC (Allocation Failure) 2019-12-18T13:14:44.686+0800: 1109661.404: [ParNew: 667225K->13072K(737280K), 0.0268472 secs] 1202854K->549362K(2015232K), 0.0273231 secs] [Times: user=0.09 sys=0.00, real=0.03 secs] 
2019-12-18T14:11:17.664+0800: 1113054.383: [GC (Allocation Failure) 2019-12-18T14:11:17.665+0800: 1113054.383: [ParNew: 668432K->14033K(737280K), 0.0278445 secs] 1204722K->551216K(2015232K), 0.0283095 secs] [Times: user=0.09 sys=0.00, real=0.03 secs] 
2019-12-18T15:09:53.964+0800: 1116570.682: [GC (Allocation Failure) 2019-12-18T15:09:53.964+0800: 1116570.683: [ParNew: 669393K->15366K(737280K), 0.0281177 secs] 1206576K->553589K(2015232K), 0.0285711 secs] [Times: user=0.09 sys=0.00, real=0.03 secs] 
2019-12-18T16:06:01.092+0800: 1119937.811: [GC (Allocation Failure) 2019-12-18T16:06:01.093+0800: 1119937.811: [ParNew: 670726K->14534K(737280K), 0.0327706 secs] 1208949K->553804K(2015232K), 0.0332574 secs] [Times: user=0.08 sys=0.00, real=0.04 secs] 
2019-12-18T17:02:58.690+0800: 1123355.409: [GC (Allocation Failure) 2019-12-18T17:02:58.691+0800: 1123355.409: [ParNew: 669894K->17331K(737280K), 0.0293864 secs] 1209164K->557704K(2015232K), 0.0298649 secs] [Times: user=0.10 sys=0.00, real=0.03 secs] 
2019-12-18T18:03:49.505+0800: 1127006.224: [GC (Allocation Failure) 2019-12-18T18:03:49.505+0800: 1127006.224: [ParNew: 672691K->12836K(737280K), 0.0293841 secs] 1213064K->554532K(2015232K), 0.0298270 secs] [Times: user=0.10 sys=0.00, real=0.03 secs] 
2019-12-18T19:08:17.831+0800: 1130874.550: [GC (Allocation Failure) 2019-12-18T19:08:17.831+0800: 1130874.550: [ParNew: 668196K->15928K(737280K), 0.0288552 secs] 1209891K->558931K(2015232K), 0.0292869 secs] [Times: user=0.10 sys=0.00, real=0.03 secs] 
2019-12-18T20:11:49.935+0800: 1134686.654: [GC (Allocation Failure) 2019-12-18T20:11:49.936+0800: 1134686.654: [ParNew: 671288K->14341K(737280K), 0.0316430 secs] 1214291K->558714K(2015232K), 0.0321011 secs] [Times: user=0.09 sys=0.00, real=0.04 secs] 
2019-12-18T21:14:34.757+0800: 1138451.476: [GC (Allocation Failure) 2019-12-18T21:14:34.758+0800: 1138451.477: [ParNew: 669701K->14915K(737280K), 0.0291188 secs] 1214074K->560694K(2015232K), 0.0295945 secs] [Times: user=0.10 sys=0.00, real=0.02 secs] 
2019-12-18T22:17:29.534+0800: 1142226.253: [GC (Allocation Failure) 2019-12-18T22:17:29.534+0800: 1142226.253: [ParNew: 670275K->14352K(737280K), 0.0291223 secs] 1216054K->561520K(2015232K), 0.0295949 secs] [Times: user=0.10 sys=0.00, real=0.03 secs] 
2019-12-18T23:23:45.206+0800: 1146201.925: [GC (Allocation Failure) 2019-12-18T23:23:45.206+0800: 1146201.925: [ParNew: 669712K->16207K(737280K), 0.0288577 secs] 1216880K->564690K(2015232K), 0.0292902 secs] [Times: user=0.09 sys=0.00, real=0.02 secs] 
2019-12-19T00:41:05.303+0800: 1150842.022: [GC (Allocation Failure) 2019-12-19T00:41:05.303+0800: 1150842.022: [ParNew: 671567K->10555K(737280K), 0.0293058 secs] 1220050K->560320K(2015232K), 0.0297371 secs] [Times: user=0.10 sys=0.00, real=0.03 secs] 
2019-12-19T02:21:45.600+0800: 1156882.319: [GC (Allocation Failure) 2019-12-19T02:21:45.600+0800: 1156882.319: [ParNew: 665915K->14965K(737280K), 0.0299130 secs] 1215680K->565994K(2015232K), 0.0303863 secs] [Times: user=0.09 sys=0.00, real=0.03 secs] 
2019-12-19T04:29:04.225+0800: 1164520.944: [GC (Allocation Failure) 2019-12-19T04:29:04.225+0800: 1164520.944: [ParNew: 670325K->14258K(737280K), 0.0292160 secs] 1221354K->566544K(2015232K), 0.0296550 secs] [Times: user=0.09 sys=0.00, real=0.03 secs] 
2019-12-19T06:47:32.260+0800: 1172828.979: [GC (Allocation Failure) 2019-12-19T06:47:32.260+0800: 1172828.979: [ParNew: 669618K->14120K(737280K), 0.0279684 secs] 1221904K->567642K(2015232K), 0.0284309 secs] [Times: user=0.09 sys=0.00, real=0.03 secs] 
2019-12-19T08:30:37.993+0800: 1179014.712: [GC (Allocation Failure) 2019-12-19T08:30:37.994+0800: 1179014.713: [ParNew: 669480K->10529K(737280K), 0.0278238 secs] 1223002K->565278K(2015232K), 0.0282849 secs] [Times: user=0.09 sys=0.00, real=0.02 secs] 
2019-12-19T09:45:21.165+0800: 1183497.884: [GC (Allocation Failure) 2019-12-19T09:45:21.167+0800: 1183497.885: [ParNew: 665889K->10442K(737280K), 0.0267831 secs] 1220638K->566415K(2015232K), 0.0283862 secs] [Times: user=0.09 sys=0.00, real=0.02 secs] 
2019-12-19T10:43:43.315+0800: 1187000.034: [GC (Allocation Failure) 2019-12-19T10:43:43.315+0800: 1187000.034: [ParNew: 665802K->11883K(737280K), 0.0256076 secs] 1221775K->569011K(2015232K), 0.0260360 secs] [Times: user=0.08 sys=0.00, real=0.03 secs] 
2019-12-19T11:41:59.080+0800: 1190495.799: [GC (Allocation Failure) 2019-12-19T11:41:59.080+0800: 1190495.799: [ParNew: 667241K->10857K(737280K), 0.0258429 secs] 1224370K->568824K(2015232K), 0.0263010 secs] [Times: user=0.09 sys=0.00, real=0.02 secs] 
2019-12-19T12:38:25.318+0800: 1193882.037: [GC (Allocation Failure) 2019-12-19T12:38:25.319+0800: 1193882.037: [ParNew: 666210K->11952K(737280K), 0.0266081 secs] 1224177K->570469K(2015232K), 0.0270707 secs] [Times: user=0.09 sys=0.00, real=0.03 secs] 
2019-12-19T13:37:41.730+0800: 1197438.449: [GC (Allocation Failure) 2019-12-19T13:37:41.730+0800: 1197438.449: [ParNew: 667312K->13962K(737280K), 0.0268822 secs] 1225829K->572966K(2015232K), 0.0273324 secs] [Times: user=0.10 sys=0.00, real=0.03 secs] 
2019-12-19T14:36:48.321+0800: 1200985.040: [GC (Allocation Failure) 2019-12-19T14:36:48.321+0800: 1200985.040: [ParNew: 669322K->15582K(737280K), 0.0288181 secs] 1228326K->575583K(2015232K), 0.0292870 secs] [Times: user=0.10 sys=0.00, real=0.03 secs] 
2019-12-19T15:35:16.971+0800: 1204493.690: [GC (Allocation Failure) 2019-12-19T15:35:16.971+0800: 1204493.690: [ParNew: 670942K->16570K(737280K), 0.0287534 secs] 1230943K->577796K(2015232K), 0.0291908 secs] [Times: user=0.10 sys=0.00, real=0.03 secs] 
2019-12-19T16:28:56.635+0800: 1207713.354: [GC (Allocation Failure) 2019-12-19T16:28:56.635+0800: 1207713.354: [ParNew: 671930K->12296K(737280K), 0.0299136 secs] 1233156K->574819K(2015232K), 0.0303910 secs] [Times: user=0.11 sys=0.00, real=0.03 secs] 
2019-12-19T17:26:31.089+0800: 1211167.808: [GC (Allocation Failure) 2019-12-19T17:26:31.089+0800: 1211167.808: [ParNew: 667656K->15639K(737280K), 0.0287410 secs] 1230179K->579550K(2015232K), 0.0292142 secs] [Times: user=0.09 sys=0.00, real=0.03 secs] 
2019-12-19T18:26:23.759+0800: 1214760.478: [GC (Allocation Failure) 2019-12-19T18:26:23.759+0800: 1214760.478: [ParNew: 670999K->16638K(737280K), 0.0300578 secs] 1234910K->581926K(2015232K), 0.0305145 secs] [Times: user=0.10 sys=0.00, real=0.03 secs] 
2019-12-19T19:33:04.470+0800: 1218761.188: [GC (Allocation Failure) 2019-12-19T19:33:04.470+0800: 1218761.189: [ParNew: 671998K->13021K(737280K), 0.0286684 secs] 1237286K->579732K(2015232K), 0.0291308 secs] [Times: user=0.10 sys=0.00, real=0.03 secs] 
2019-12-19T20:37:24.606+0800: 1222621.325: [GC (Allocation Failure) 2019-12-19T20:37:24.607+0800: 1222621.325: [ParNew: 668381K->15086K(737280K), 0.0295396 secs] 1235092K->583125K(2015232K), 0.0299846 secs] [Times: user=0.10 sys=0.00, real=0.03 secs] 
2019-12-19T21:34:26.617+0800: 1226043.336: [GC (Allocation Failure) 2019-12-19T21:34:26.617+0800: 1226043.336: [ParNew: 670446K->15378K(737280K), 0.0310882 secs] 1238485K->584754K(2015232K), 0.0315403 secs] [Times: user=0.10 sys=0.00, real=0.03 secs] 
2019-12-19T22:28:06.069+0800: 1229262.788: [GC (Allocation Failure) 2019-12-19T22:28:06.069+0800: 1229262.788: [ParNew: 670738K->14706K(737280K), 0.0325916 secs] 1240114K->585431K(2015232K), 0.0330509 secs] [Times: user=0.09 sys=0.00, real=0.04 secs] 
2019-12-19T23:30:19.272+0800: 1232995.991: [GC (Allocation Failure) 2019-12-19T23:30:19.272+0800: 1232995.991: [ParNew: 670066K->14723K(737280K), 0.0300874 secs] 1240791K->586842K(2015232K), 0.0305423 secs] [Times: user=0.10 sys=0.00, real=0.03 secs] 
2019-12-20T00:47:37.754+0800: 1237634.473: [GC (Allocation Failure) 2019-12-20T00:47:37.755+0800: 1237634.473: [ParNew: 670083K->17663K(737280K), 0.0296097 secs] 1242202K->591116K(2015232K), 0.0300700 secs] [Times: user=0.10 sys=0.00, real=0.03 secs] 
2019-12-20T02:26:19.142+0800: 1243555.860: [GC (Allocation Failure) 2019-12-20T02:26:19.142+0800: 1243555.861: [ParNew: 673023K->11617K(737280K), 0.0295948 secs] 1246476K->586367K(2015232K), 0.0300443 secs] [Times: user=0.10 sys=0.00, real=0.03 secs] 
2019-12-20T04:33:01.109+0800: 1251157.828: [GC (Allocation Failure) 2019-12-20T04:33:01.109+0800: 1251157.828: [ParNew: 666977K->16058K(737280K), 0.0297888 secs] 1241727K->592079K(2015232K), 0.0302316 secs] [Times: user=0.09 sys=0.00, real=0.03 secs] 
2019-12-20T06:50:05.458+0800: 1259382.177: [GC (Allocation Failure) 2019-12-20T06:50:05.458+0800: 1259382.177: [ParNew: 671418K->12821K(737280K), 0.0332826 secs] 1247439K->590290K(2015232K), 0.0337462 secs] [Times: user=0.09 sys=0.00, real=0.04 secs] 
2019-12-20T08:19:58.717+0800: 1264775.436: [GC (Allocation Failure) 2019-12-20T08:19:58.717+0800: 1264775.436: [ParNew: 668181K->10896K(737280K), 0.0263128 secs] 1245650K->589766K(2015232K), 0.0267639 secs] [Times: user=0.09 sys=0.00, real=0.03 secs] 
2019-12-20T09:23:42.548+0800: 1268599.266: [GC (Allocation Failure) 2019-12-20T09:23:42.548+0800: 1268599.267: [ParNew: 666256K->12635K(737280K), 0.0350280 secs] 1245126K->592743K(2015232K), 0.0354735 secs] [Times: user=0.12 sys=0.00, real=0.04 secs] 
2019-12-20T10:19:20.006+0800: 1271936.725: [GC (Allocation Failure) 2019-12-20T10:19:20.007+0800: 1271936.725: [ParNew: 667995K->9154K(737280K), 0.0267170 secs] 1248103K->590447K(2015232K), 0.0272398 secs] [Times: user=0.08 sys=0.00, real=0.03 secs] 
2019-12-20T11:11:20.554+0800: 1275057.273: [GC (Allocation Failure) 2019-12-20T11:11:20.554+0800: 1275057.273: [ParNew: 664513K->11531K(737280K), 0.0262657 secs] 1245806K->593739K(2015232K), 0.0267182 secs] [Times: user=0.09 sys=0.00, real=0.02 secs] 
2019-12-20T12:05:16.808+0800: 1278293.527: [GC (Allocation Failure) 2019-12-20T12:05:16.809+0800: 1278293.527: [ParNew: 666891K->12905K(737280K), 0.0265666 secs] 1249099K->595654K(2015232K), 0.0270271 secs] [Times: user=0.09 sys=0.00, real=0.03 secs] 
2019-12-20T12:57:16.942+0800: 1281413.661: [GC (Allocation Failure) 2019-12-20T12:57:16.942+0800: 1281413.661: [ParNew: 668265K->14273K(737280K), 0.0268058 secs] 1251014K->597495K(2015232K), 0.0272198 secs] [Times: user=0.09 sys=0.00, real=0.03 secs] 
2019-12-20T13:49:31.089+0800: 1284547.808: [GC (Allocation Failure) 2019-12-20T13:49:31.089+0800: 1284547.808: [ParNew: 669633K->15864K(737280K), 0.0288951 secs] 1252855K->600154K(2015232K), 0.0293654 secs] [Times: user=0.10 sys=0.00, real=0.03 secs] 
2019-12-20T14:42:40.217+0800: 1287736.936: [GC (Allocation Failure) 2019-12-20T14:42:40.217+0800: 1287736.936: [ParNew: 671221K->14571K(737280K), 0.0300954 secs] 1255510K->600187K(2015232K), 0.0305540 secs] [Times: user=0.09 sys=0.00, real=0.03 secs] 
2019-12-20T15:36:49.540+0800: 1290986.259: [GC (Allocation Failure) 2019-12-20T15:36:49.541+0800: 1290986.259: [ParNew: 669931K->17148K(737280K), 0.0305967 secs] 1255547K->604122K(2015232K), 0.0310670 secs] [Times: user=0.10 sys=0.00, real=0.03 secs] 
2019-12-20T16:27:55.511+0800: 1294052.230: [GC (Allocation Failure) 2019-12-20T16:27:55.511+0800: 1294052.230: [ParNew: 672508K->11123K(737280K), 0.0291058 secs] 1259482K->599524K(2015232K), 0.0295393 secs] [Times: user=0.10 sys=0.00, real=0.03 secs] 
2019-12-20T17:24:13.369+0800: 1297430.088: [GC (Allocation Failure) 2019-12-20T17:24:13.370+0800: 1297430.088: [ParNew: 666483K->15754K(737280K), 0.0326951 secs] 1254884K->605519K(2015232K), 0.0331255 secs] [Times: user=0.08 sys=0.00, real=0.04 secs] 
2019-12-20T18:22:46.670+0800: 1300943.389: [GC (Allocation Failure) 2019-12-20T18:22:46.670+0800: 1300943.389: [ParNew: 671114K->15644K(737280K), 0.0308982 secs] 1260879K->606848K(2015232K), 0.0313413 secs] [Times: user=0.10 sys=0.00, real=0.03 secs] 
2019-12-20T19:19:44.534+0800: 1304361.253: [GC (Allocation Failure) 2019-12-20T19:19:44.534+0800: 1304361.253: [ParNew: 671004K->12645K(737280K), 0.0347827 secs] 1262208K->605234K(2015232K), 0.0352004 secs] [Times: user=0.10 sys=0.00, real=0.04 secs] 
2019-12-20T20:22:25.806+0800: 1308122.525: [GC (Allocation Failure) 2019-12-20T20:22:25.806+0800: 1308122.525: [ParNew: 668005K->17517K(737280K), 0.0297824 secs] 1260594K->611537K(2015232K), 0.0302764 secs] [Times: user=0.11 sys=0.00, real=0.03 secs] 
2019-12-20T21:15:33.726+0800: 1311310.444: [GC (Allocation Failure) 2019-12-20T21:15:33.726+0800: 1311310.445: [ParNew: 672877K->13108K(737280K), 0.0310052 secs] 1266897K->608458K(2015232K), 0.0314750 secs] [Times: user=0.10 sys=0.00, real=0.03 secs] 
2019-12-20T21:48:26.637+0800: 1313283.355: [GC (Allocation Failure) 2019-12-20T21:48:26.637+0800: 1313283.356: [ParNew: 668468K->15927K(737280K), 0.0319313 secs] 1263818K->612728K(2015232K), 0.0323740 secs] [Times: user=0.09 sys=0.00, real=0.03 secs] 
2019-12-20T22:23:13.657+0800: 1315370.376: [GC (Allocation Failure) 2019-12-20T22:23:13.657+0800: 1315370.376: [ParNew: 671287K->19663K(737280K), 0.0305033 secs] 1268088K->617853K(2015232K), 0.0309721 secs] [Times: user=0.10 sys=0.00, real=0.03 secs] 
2019-12-20T23:00:19.633+0800: 1317596.351: [GC (Allocation Failure) 2019-12-20T23:00:19.633+0800: 1317596.352: [ParNew: 675023K->17251K(737280K), 0.0377190 secs] 1273213K->616770K(2015232K), 0.0381487 secs] [Times: user=0.10 sys=0.00, real=0.04 secs] 
